minute,mid_open,mid_close,mid_mean,spread_mean,spread_std,spread_max,relative_spread_mean,ask_depth_mean,bid_depth_mean,imbalance_1_mean,imbalance_3_mean,imbalance_5_mean,imbalance_10_mean,ofi_sum,ofi_mean,ofi_std,event_count,event_size_total,trade_volume,n_new_order,n_partial_cancel,n_full_deletion,n_execution,price_change,depth_imbalance,execution_ratio,mid_return_1m,mid_log_return_1m,hour,minute_of_hour,clock,mid_ma10
756,30.475,30.475,30.475,0.010000000000001563,0.0,0.010000000000001563,0.00032813781788356236,76103.32566371681,79671.64955752212,-0.07347967305354675,-0.005797923818717572,0.022718090737263264,0.08138783426427218,-18707.0,-33.10973451327433,296.3363564666618,565,176249,300,281,5,277,2,0.0,0.022906913570279245,0.0035398230088495575,0.0,0.0,12,36,12:36,30.458000000000006
757,30.475,30.494999999999997,30.493324308062576,0.01082430806257624,0.0027510271689334524,0.020000000000003126,0.0003549746623086197,75554.92779783394,89704.00902527076,0.1400680940695944,0.0376283381195545,0.08328672525595847,0.1417864469314676,64580.0,38.856799037304455,934.6106884813497,1662,710185,17401,826,18,750,68,0.01999999999999602,0.08561764646097283,0.04091456077015644,0.01999999999999602,0.0006560603810843446,12,37,12:37,30.457
758,30.494999999999997,30.525,30.525089840283943,0.013893078970718457,0.004876474228546985,0.020000000000003126,0.0004551304077999019,77355.06921029282,84506.89618456078,0.0469767366479154,0.015002980848427253,0.04324162939256306,0.11051019165284211,114611.0,25.42391304347826,696.1455366109668,4508,2556692,108765,2269,26,1914,299,0.030000000000001137,0.04418472836914756,0.0663265306122449,0.030000000000001137,0.0009832842483485926,12,38,12:38,30.461000000000002
759,30.525,30.525,30.5210716871832,0.012860246198407059,0.004520647279250769,0.019999999999999574,0.0004213596083693975,84182.28602461984,117036.79507603186,0.43244410545268075,0.2424718358485159,0.16150756611904016,0.11503935432520779,-7884.0,-5.708906589427951,682.4034363819047,1381,690537,34663,696,14,601,70,0.0,0.16327730388043013,0.05068790731354091,0.0,0.0,12,39,12:39,30.472999999999995
760,30.525,30.515,30.513720054757016,0.013292265571525949,0.004700128022101219,0.019999999999999574,0.00043562034031837527,86528.93326488706,97628.9887063655,-0.04069570952068196,0.06250608967730577,0.05190828862602749,0.008404246435699543,-55094.0,-18.854893908281998,1086.5806844716271,2922,1768075,67558,1425,17,1316,164,-0.00999999999999801,0.06027465624428138,0.05612594113620808,-0.00999999999999801,-0.0003276540003098738,12,40,12:40,30.482999999999997
761,30.515,30.485,30.500010035122934,0.011971901655796311,0.0039797697818381925,0.020000000000003126,0.00039251993324881956,85658.95082789764,86904.2654290015,-0.1414456354333724,0.018633201550462004,0.008233575232954515,-0.054885228172207846,-155667.0,-78.10687405920723,1284.1019912036468,1993,1146649,23828,989,22,930,52,-0.030000000000001137,0.007216570414693313,0.02609131961866533,-0.030000000000001137,-0.0009836066366788465,12,41,12:41,30.486
762,30.485,30.515,30.49928474576271,0.011477966101695006,0.0035501862181273928,0.020000000000003126,0.0003763425772504332,77526.60542372882,89052.71186440678,0.23516917858021608,0.07290008082824746,0.06873343285957706,0.027000389435271988,132248.0,89.65966101694916,585.0327393161841,1475,704381,11926,727,20,686,42,0.030000000000001137,0.06919290238620095,0.02847457627118644,0.030000000000001137,0.0009836066366788465,12,42,12:42,30.491999999999997
763,30.515,30.475,30.495173374613003,0.010978328173374657,0.0029718048753066273,0.020000000000003126,0.00035999507884096755,76351.60557275542,83854.48235294118,-0.06654180326221826,0.019071906538883663,0.04706689332016952,-0.03170206702566472,-148085.0,-91.69349845201238,451.77569474838543,1615,699370,17762,788,20,745,62,-0.03999999999999915,0.04683265709394007,0.038390092879256967,-0.03999999999999915,-0.0013116906291230634,12,43,12:43,30.493000000000002
764,30.475,30.465,30.472555350553506,0.011134686346862521,0.003172379615652031,0.019999999999999574,0.00036539786308970176,72847.06319188191,80260.82426199262,-0.0011878649013975855,0.030096736990826725,0.048878915133587886,-0.03583349431461477,-17772.0,-8.197416974169741,507.2866042929109,2168,996105,11810,1058,16,1037,57,-0.010000000000001563,0.04842181022414135,0.026291512915129153,-0.010000000000001563,-0.0003281916668775864,12,44,12:44,30.495000000000005
765,30.465,30.475,30.478116042533514,0.013901987979657677,0.004879075253011894,0.019999999999999574,0.000456126041009943,72070.83587609802,84920.08599167822,0.16933887290190744,0.11666780780277707,0.0818333930129247,0.03305904230021882,27266.0,12.605640314378178,478.0673988471839,2163,814251,32397,1073,11,968,111,0.010000000000001563,0.0818470900272968,0.05131761442441054,0.010000000000001563,0.0003281916668775864,12,45,12:45,30.494999999999997
766,30.475,30.485,30.48162092624357,0.010617495711834532,0.002409068471400538,0.019999999999999574,0.00034832559594332813,67061.73241852487,84358.79588336192,0.20102567903516466,0.1577362734787266,0.11348429598531595,0.06068632914587186,31339.0,53.75471698113208,567.2623651676672,583,293667,5000,289,2,273,19,0.00999999999999801,0.11423195823456596,0.032590051457975985,0.00999999999999801,0.00032808399244421693,12,46,12:46,30.496
767,30.485,30.485,30.485,0.00999999999999801,0.0,0.00999999999999801,0.0003280301787763822,68061.17799352751,83133.73786407767,0.13103634590661084,0.12239946834238623,0.10025180815496372,0.045616074135407,-12988.0,-42.032362459546924,511.28520161533027,309,154884,300,159,2,145,3,0.0,0.09968959462066465,0.009708737864077669,0.0,0.0,12,47,12:47,30.495000000000005
768,30.485,30.485,30.484999999999996,0.00999999999999801,0.0,0.00999999999999801,0.0003280301787763822,69787.35180055401,84212.17451523546,0.042330709946201646,0.09533416127636737,0.09378179516969558,0.05109258968215058,9188.0,25.451523545706372,417.5570067589643,361,154692,200,179,8,172,2,0.0,0.09366796807609712,0.00554016620498615,0.0,0.0,12,48,12:48,30.490999999999996
769,30.485,30.505000000000003,30.49824082784572,0.01087488240827959,0.002826821923086299,0.020000000000003126,0.00035657710348932785,71157.73000940734,84646.25682031985,0.09474230485686543,0.053673364929017045,0.08605001404338083,0.08857102500031418,72882.0,68.56255879586077,539.9944022080649,1063,498595,18623,519,3,480,61,0.020000000000003126,0.08657369484167082,0.05738476011288805,0.020000000000003126,0.0006558452440361684,12,49,12:49,30.488999999999997
770,30.505000000000003,30.515,30.502889245585873,0.011653290529696044,0.0037162642109797887,0.020000000000003126,0.0003820386284790113,77623.76725521669,83076.4735152488,-0.0705610986146259,-0.0274578728973658,0.03303279125520005,0.04710020504600166,50143.0,40.24317817014446,585.1010878348749,1246,569968,22394,609,3,556,78,0.00999999999999801,0.03393091531095105,0.06260032102728733,0.00999999999999801,0.0003277613926426781,12,50,12:50,30.489000000000004
771,30.515,30.525,30.519633136094676,0.012047337278106121,0.004037458862037957,0.019999999999999574,0.00039473976723388636,78747.09112426036,84221.34319526626,0.01363216430552369,-0.02862589737374345,0.031143300072849756,0.06455312590602967,37472.0,44.34556213017751,508.4845259658853,845,397349,5541,421,1,400,23,0.00999999999999801,0.03359087355697806,0.027218934911242602,0.00999999999999801,0.0003276540003098738,12,51,12:51,30.493000000000002
772,30.525,30.525,30.529882629107984,0.013521126760563133,0.004778158475415088,0.019999999999999574,0.00044288127673711337,84581.65884194053,90215.63771517997,0.1069821836564416,0.048806009239430743,0.031550204991913015,0.06486356442541233,-3539.0,-2.769170579029734,544.2509820700352,1278,567231,8151,637,4,606,31,0.0,0.032231498908785225,0.024256651017214397,0.0,0.0,12,52,12:52,30.494000000000007
773,30.525,30.535,30.52829931972789,0.012142857142857488,0.004106752655869029,0.019999999999999574,0.00039775350166339543,79876.09013605442,86015.0,0.10533482212585689,0.066929934099719,0.03667363974495992,0.03219341381633314,40392.0,68.6938775510204,468.2578951656223,588,232918,5776,286,3,266,33,0.010000000000001563,0.03700566352846794,0.05612244897959184,0.010000000000001563,0.0003275466783296821,12,53,12:53,30.5
774,30.535,30.505000000000003,30.5237842039801,0.011871890547263694,0.003901845609660437,0.019999999999999574,0.00038893971237611294,82991.6237562189,81718.29850746269,-0.07563745296706517,0.012406609453455944,-0.007812528029591268,-0.011258770721863827,-149859.0,-93.19589552238806,664.6282552436888,1608,879371,25737,809,6,742,51,-0.029999999999997584,-0.007730713676846779,0.03171641791044776,-0.029999999999997584,-0.000982962071282234,12,54,12:54,30.503999999999998
775,30.505000000000003,30.494999999999997,30.49687823834197,0.011191709844561335,0.0032419964192008563,0.020000000000003126,0.0003669748724498255,87895.34196891192,76606.94430051814,-0.35481703771091794,-0.09058423129721281,-0.06813922909806974,-0.08462261822194628,-35649.0,-46.17746113989637,508.4872361963565,772,348295,9762,397,4,343,28,-0.010000000000005116,-0.06862152450516754,0.03626943005181347,-0.010000000000005116,-0.0003278688553960407,12,55,12:55,30.506
776,30.494999999999997,30.485,30.489196230598672,0.013536585365853084,0.0047837002060546205,0.019999999999999574,0.00044397668603011917,94923.70509977826,80891.32483370288,-0.2635902409140818,-0.09616607067397237,-0.07930647380918299,-0.10234843441165316,-41325.0,-45.81485587583148,780.5706740752811,902,591653,1732,455,7,431,9,-0.00999999999999801,-0.0798133144326994,0.009977827050997782,-0.00999999999999801,-0.0003279763886401277,12,56,12:56,30.506
777,30.485,30.485,30.485,0.00999999999999801,0.0,0.00999999999999801,0.0003280301787763822,93345.82251082252,78156.83549783549,-0.3404052997546065,-0.09661188206144418,-0.08898585686497247,-0.15047691641541228,-3070.0,-13.29004329004329,457.19364923458096,231,120512,0,117,2,112,0,0.0,-0.088564149321932,0.0,0.0,0.0,12,57,12:57,30.506
778,30.485,30.485,30.484441687344912,0.011116625310171883,0.0031534229252244365,0.019999999999999574,0.0003646708760721149,96826.02233250621,75626.78908188586,-0.4904180129827053,-0.1504812612572577,-0.12313574234416749,-0.19460633376844916,-5783.0,-14.349875930521092,514.5019899673205,403,158577,4614,189,0,186,28,0.0,-0.12292773354491782,0.06947890818858561,0.0,0.0,12,58,12:58,30.506
779,30.485,30.465,30.47234437751004,0.010030120481926932,0.0005482694432981486,0.019999999999999574,0.00032915474830625774,91005.00502008032,82477.3875502008,-0.20378984507774872,-0.012781631474184487,-0.04856117836080352,-0.1813748878252253,-53033.0,-53.24598393574297,588.0657423456485,996,447468,4100,501,11,458,26,-0.019999999999999574,-0.04915552145399896,0.02610441767068273,-0.019999999999999574,-0.0006562756593218033,12,59,12:59,30.502
780,30.465,30.465,30.462704341024637,0.013746578021118018,0.004841291107980267,0.019999999999999574,0.0004512671337821135,88264.08330074306,90793.71020727415,0.052052832840730104,0.022514007676268266,0.013460945976214602,-0.14033025171888347,-9134.0,-3.572154868987094,846.3276441167311,2557,1752560,42730,1257,11,1156,133,0.0,0.014127432584596375,0.05201407899882675,0.0,0.0,13,0,13:00,30.496999999999996
781,30.465,30.465,30.465,0.00999999999999801,0.0,0.00999999999999801,0.0003282455276546204,83735.19158878505,84913.60280373832,-0.09235072382150178,-0.020969402537066396,0.007092376559483718,-0.11945184672918187,-2630.0,-6.144859813084112,605.8179579463109,428,235361,4500,205,3,207,13,0.0,0.006987368152840563,0.030373831775700934,0.0,0.0,13,1,13:01,30.491000000000003
782,30.465,30.485,30.478622023809525,0.011922619047618646,0.0039419507688856605,0.019999999999999574,0.00039117964407141417,82931.25595238095,88184.77976190476,0.06112932984514093,0.060034359429628044,0.029595543332321186,-0.06261144130995944,84676.0,50.40238095238095,733.1915676819253,1680,966817,19300,828,5,769,78,0.019999999999999574,0.030701528279299794,0.04642857142857143,0.019999999999999574,0.0006562756593218033,13,2,13:02,30.486999999999995
783,30.485,30.485,30.48475414364641,0.01238121546961273,0.004260515967655921,0.019999999999999574,0.00040614332813964835,86216.9408839779,82342.36740331491,-0.026283642280262944,-0.033748628594420634,-0.022548150592016536,-0.08292086942890134,-17543.0,-9.692265193370165,711.7884580837213,1810,1023794,35977,872,9,811,118,0.0,-0.02298641065884751,0.06519337016574586,0.0,0.0,13,3,13:03,30.482
784,30.485,30.494999999999997,30.4893400621118,0.010667701863353576,0.002498176068327371,0.019999999999999574,0.0003498825371717977,82195.21894409938,81075.15683229813,0.28591433569747704,-0.028419713919920788,-0.006822031189823094,-0.0452861434527612,18970.0,29.456521739130434,542.4120655060556,644,314415,13454,327,4,273,40,0.00999999999999801,-0.006860167415399349,0.062111801242236024,0.00999999999999801,0.0003279763886401277,13,4,13:04,30.481
785,30.494999999999997,30.494999999999997,30.500044955044952,0.011298701298703065,0.003363285344970279,0.020000000000003126,0.0003704487473175964,98253.73426573427,85160.61338661339,0.06639945601902199,-0.04620579069324119,-0.06659548878929512,-0.03280644756962989,-3343.0,-3.3396603396603397,507.9689562517421,1001,455248,7988,487,8,462,44,0.0,-0.07138547799945404,0.04395604395604396,0.0,0.0,13,5,13:05,30.481
786,30.494999999999997,30.494999999999997,30.499459574468084,0.013302127659576548,0.004704898375422018,0.020000000000003126,0.00043614114846827036,105417.90042553192,82953.98382978723,-0.18840554288259845,-0.15359193862939857,-0.11171190337038815,-0.06776536463234911,19223.0,16.36,677.2208218145304,1175,620840,17116,577,3,545,50,0.0,-0.1192530227350548,0.0425531914893617,0.0,0.0,13,6,13:06,30.482
787,30.494999999999997,30.494999999999997,30.495,0.010000000000001563,0.0,0.010000000000001563,0.000327922610264029,82395.4061433447,78868.48464163822,-0.047078043047763245,-0.08202826964108255,-0.02198897677330295,-0.06666484889410731,-2147.0,-7.32764505119454,429.7326524189798,293,126722,400,154,2,134,3,0.0,-0.021870497384991257,0.010238907849829351,0.0,0.0,13,7,13:07,30.482999999999997
788,30.494999999999997,30.494999999999997,30.494999999999997,0.010000000000001563,0.0,0.010000000000001563,0.000327922610264029,82656.73235294118,81561.90588235293,0.11114214782692351,-0.010323191638796605,-0.0066644289105294635,-0.05663116932056112,-7546.0,-22.194117647058825,428.71196671865096,340,120746,100,163,1,175,1,0.0,-0.006666883140387318,0.0029411764705882353,0.0,0.0,13,8,13:08,30.484
789,30.494999999999997,30.475,30.484697488584477,0.01206621004566249,0.004051124685791222,0.019999999999999574,0.00039580493419943914,88997.17579908676,84175.52054794521,-0.28300006874258216,-0.06518873158430738,-0.028121736650919223,-0.10958183644020428,-79501.0,-90.75456621004567,624.8868919199792,876,451046,6084,435,8,394,39,-0.01999999999999602,-0.027843045427202468,0.04452054794520548,-0.01999999999999602,-0.0006560603810843446,13,9,13:09,30.484999999999996
790,30.475,30.475,30.475,0.010000000000001563,0.0,0.010000000000001563,0.00032813781788356236,92430.77865612648,86486.25296442688,-0.29149207508799185,-0.06082835777452221,-0.033268776451276544,-0.161424526167807,-611.0,-2.4150197628458496,288.2041784979362,253,93426,117,135,2,113,3,0.0,-0.03322504089105799,0.011857707509881422,0.0,0.0,13,10,13:10,30.486
791,30.475,30.455,30.46509400179051,0.011101163831691815,0.0031317498410985316,0.019999999999999574,0.00036438458242479127,93793.33930170098,85337.21486123545,-0.2748079271675859,-0.08553031902486086,-0.04655195606400732,-0.20750853704731384,-64852.0,-58.05908683974933,551.9513446203371,1117,517852,14228,555,17,481,64,-0.020000000000003126,-0.047206488474176626,0.05729632945389436,-0.020000000000003126,-0.0006564910788875444,13,11,13:11,30.484999999999996
792,30.455,30.435000000000002,30.444515545914676,0.011200289226319058,0.003251129146420911,0.019999999999999574,0.0003678969345877105,91711.06362979031,84167.10412147506,-0.29609071703585843,-0.07455229765628836,-0.04284736384664678,-0.1473070323193841,-69266.0,-50.08387563268258,517.3060647190395,1383,652101,16395,680,15,617,71,-0.01999999999999602,-0.04289309813020256,0.05133767172812726,-0.01999999999999602,-0.0006569223425598736,13,12,13:12,30.48
793,30.435000000000002,30.425,30.426536926147705,0.012155688622754379,0.004113190376367305,0.019999999999999574,0.0003995053252315287,87651.8867265469,91395.19660678643,-0.06347914118757061,0.002547141927416401,0.0200435537595959,-0.05531764219748347,-47790.0,-23.847305389221557,666.795285457734,2004,1038228,32986,978,17,924,85,-0.010000000000001563,0.020906846459322528,0.04241516966067864,-0.010000000000001563,-0.00032862307229697407,13,13,13:13,30.474
794,30.425,30.425,30.41411836485662,0.015277608297743684,0.004993049072918471,0.020000000000003126,0.0005023153971936257,86564.70500305064,88782.63422818792,-0.11663870400021928,0.05300979535087921,0.013448121210505806,-0.04702282978965265,32356.0,9.87065283709579,766.3460304428985,3278,1999382,47593,1620,13,1498,147,0.0,0.012648776051357117,0.0448444173276388,0.0,0.0,13,14,13:14,30.467000000000002
795,30.425,30.435000000000002,30.429450402144777,0.010777479892760969,0.0026795425990014817,0.019999999999999574,0.0003541787956717753,76896.16756032172,87481.21447721179,0.1377167709672453,0.09031436722489203,0.06381364829963534,0.07951863617809654,25630.0,34.35656836461126,621.2848228289535,746,347887,7700,388,3,332,23,0.010000000000001563,0.0643947895123011,0.030831099195710455,0.010000000000001563,0.00032862307229697407,13,15,13:15,30.461000000000002
796,30.435000000000002,30.445,30.45260731319555,0.01158452570217227,0.003652616267022389,0.019999999999999574,0.00038041404619881884,79477.67249602544,90643.92845786964,0.07520299804628032,0.06241746410545159,0.0683057739082263,0.024195508089552335,11647.0,6.172231054583996,703.62389370202,1887,964058,30826,943,6,831,107,0.00999999999999801,0.06563690853620868,0.05670376258611553,0.00999999999999801,0.00032851511464926375,13,16,13:16,30.456
797,30.445,30.445,30.4499012345679,0.011901234567900945,0.0039264087589284385,0.019999999999999574,0.00039084621417237794,81625.93703703703,93023.18024691359,0.01798104532316052,0.06087242705110199,0.06493496844960137,-0.010102688540624582,-112.0,-0.1382716049382716,646.3344438005697,810,413296,5472,398,3,379,30,0.0,0.06525794912176122,0.037037037037037035,0.0,0.0,13,17,13:17,30.451
798,30.445,30.445,30.43920217209691,0.01131996658312452,0.0033862861335311484,0.019999999999999574,0.0003718866266703786,89127.70509607352,88173.95321637427,-0.2106377051042327,-0.02694936719476149,-0.006088216695034104,-0.0007638383696197836,-6187.0,-5.1687552213868,724.9607162182906,1197,663566,13358,565,12,557,63,0.0,-0.0053792609092156015,0.05263157894736842,0.0,0.0,13,18,13:18,30.445999999999998
799,30.445,30.415,30.428074514715092,0.011603005635566674,0.0036699949783268564,0.019999999999999574,0.000381321405031448,91325.95303694427,79991.40513462742,-0.16488306777672668,-0.08146878523056392,-0.06536192649670292,-0.0838726146434368,-136412.0,-85.41765810895429,644.2420496678066,1597,808629,10930,805,4,742,46,-0.030000000000001137,-0.06616111772495038,0.028804007514088917,-0.030000000000001137,-0.0009858692878688124,13,19,13:19,30.440000000000005
800,30.415,30.425,30.415395256916995,0.011752305665349967,0.0038028947557773485,0.020000000000003126,0.00038639814852691644,90968.88801054019,85658.72661396574,0.07560913796177979,0.011591039765259704,-0.030485341319778547,-0.048307761619023414,28138.0,18.536231884057973,692.9237328950848,1518,783327,23147,743,7,689,79,0.010000000000001563,-0.030064163001144315,0.05204216073781291,0.010000000000001563,0.0003287311009225746,13,20,13:20,30.434999999999995
801,30.425,30.445,30.436885406464253,0.010695396669931348,0.002544942767634954,0.019999999999999574,0.0003513943146377707,84255.34476003918,95081.45739471106,0.2207302419098317,0.06009632414122803,0.05920962395438184,0.0954975035716015,72754.0,71.25759059745347,736.9024393708166,1021,505697,12891,508,12,445,56,0.019999999999999574,0.06036749013362019,0.05484818805093046,0.019999999999999574,0.0006571381869462378,13,21,13:21,30.434000000000005
802,30.445,30.485,30.46679554774458,0.010861159929700631,0.002806174621135023,0.019999999999999574,0.0003564950989180461,76027.11423550088,103451.96485061511,0.36436109638595526,0.15978727857475486,0.1520950999008216,0.10338512008616099,185724.0,108.80140597539543,691.4894748523303,1707,927585,23767,852,17,745,93,0.03999999999999915,0.15280249238383656,0.054481546572934976,0.03999999999999915,0.0013129822992423712,13,22,13:22,30.439
803,30.485,30.485,30.485,0.00999999999999801,0.0,0.00999999999999801,0.0003280301787763822,77945.3273480663,91516.68784530387,0.03910911958231864,0.01030779807544757,0.08020483129769791,0.04879557084907553,-14681.0,-20.277624309392266,612.298191212405,724,326003,3628,349,4,348,23,0.0,0.08008497055668504,0.031767955801104975,0.0,0.0,13,23,13:23,30.445
804,30.485,30.455,30.47098039215686,0.011025641025641146,0.003035031715370236,0.019999999999999574,0.0003618436881965338,82900.5346907994,92449.06485671192,-0.13786641742566463,0.04440397830975049,0.05572999937458021,-0.055547967107374155,-119063.0,-89.79110105580693,596.6652353881102,1326,638416,12897,640,8,614,64,-0.030000000000001137,0.05445424563587516,0.048265460030165915,-0.030000000000001137,-0.0009845750713317614,13,24,13:24,30.447999999999997
805,30.455,30.455,30.455,0.011367272727272672,0.0034368420130058887,0.019999999999999574,0.00037324825472098976,77803.26981818181,89227.10254545455,-0.11584618102675168,0.07167552215265488,0.0690364162943618,-0.04458415887715112,-9067.0,-6.594181818181818,546.3710579892904,1375,678223,16936,688,8,619,60,0.0,0.0683937451950492,0.04363636363636364,0.0,0.0,13,25,13:25,30.45
806,30.455,30.455,30.455,0.010000000000001563,0.0,0.010000000000001563,0.00032835330815963104,69076.4365942029,92691.47101449275,0.2927818928530494,0.22032625564076125,0.14605045205794795,-0.026993633580604866,7859.0,14.23731884057971,445.91533933813633,552,229245,0,282,1,269,0,0.0,0.14598095981690534,0.0,0.0,0.0,13,26,13:26,30.451
807,30.455,30.445,30.44563878326996,0.012007604562737577,0.004007216089405748,0.019999999999999574,0.0003943954792728522,75222.20912547529,88058.50874524715,-0.035430885354798575,0.088737781497911,0.07863764276123811,-0.0300783154918747,-47827.0,-36.37034220532319,513.414843083482,1315,549382,20690,650,4,587,74,-0.00999999999999801,0.07861491416233854,0.05627376425855513,-0.00999999999999801,-0.00032840722791060983,13,27,13:27,30.451
808,30.445,30.435000000000002,30.440620860927154,0.01147350993377437,0.003547492553127489,0.019999999999999574,0.00037691544683381693,72679.76158940398,88253.56456953642,0.15271923718966623,0.11924788672206933,0.0982567826258422,0.016576441734614353,-36446.0,-60.341059602649004,543.798247117772,604,280142,1513,296,2,290,16,-0.00999999999999801,0.0967717709677578,0.026490066225165563,-0.00999999999999801,-0.00032851511464926375,13,28,13:28,30.45
809,30.435000000000002,30.435000000000002,30.439304556354916,0.011438848920863312,0.0035118358091254355,0.019999999999999574,0.0003757909860578431,73667.29616306955,87745.11990407674,0.12274478629401636,0.10472771223939015,0.08658249426117691,0.009419440602544536,-17958.0,-21.532374100719423,615.468436972883,834,414925,11583,409,5,380,40,0.0,0.08721648609206695,0.047961630695443645,0.0,0.0,13,29,13:29,30.451999999999998
810,30.435000000000002,30.455,30.434346504559272,0.013582283977420279,0.004795838642248583,0.019999999999999574,0.00044631961098453774,78200.15414676508,91692.11506730352,0.10616229399560582,0.10832018916759813,0.07749416431961503,0.010484766158668272,93332.0,40.526270082501085,687.8578200532824,2303,1329675,15743,1151,5,1068,79,0.01999999999999602,0.07941480199748358,0.03430308293530178,0.01999999999999602,0.0006569223425598736,13,30,13:30,30.455000000000002
811,30.455,30.435000000000002,30.445952127659574,0.011712765957447033,0.0037695103831615986,0.019999999999999574,0.0003847087911096556,80267.21170212766,97328.9585106383,-0.08506368535808403,0.09321665098649626,0.09752073074186028,0.018941312464607757,-89546.0,-95.26170212765958,739.8542193144233,940,523373,4478,477,4,443,16,-0.01999999999999602,0.09607046586686026,0.01702127659574468,-0.01999999999999602,-0.0006569223425598736,13,31,13:31,30.453999999999997
812,30.435000000000002,30.455,30.44627659574468,0.011361702127659924,0.0034311525764948963,0.019999999999999574,0.00037317394445791235,78533.62042553192,101019.71319148937,0.1543119928370707,0.13034914800766903,0.12374544000608863,0.052502230087210895,90641.0,77.14127659574469,764.96327786403,1175,715960,8497,589,6,542,38,0.01999999999999602,0.12523350200737135,0.03234042553191489,0.01999999999999602,0.0006569223425598736,13,32,13:32,30.451
813,30.455,30.445,30.447396088019563,0.010440097799509855,0.0020524233496263026,0.019999999999999574,0.0003428884466601785,75977.78728606357,93446.17237163814,-0.041344406596119626,0.07985042845751507,0.10304288768995754,0.032168247817878956,-37273.0,-45.56601466992665,747.2368692196501,818,472336,3235,396,4,403,15,-0.00999999999999801,0.10310457340784082,0.018337408312958436,-0.00999999999999801,-0.00032840722791060983,13,33,13:33,30.447000000000003
814,30.445,30.425,30.433362694300516,0.010642487046632482,0.0024532259291866966,0.019999999999999574,0.00034969746678145756,78407.45388601036,87329.86839378238,-0.0750041979657707,0.059173604570043684,0.054342338276891576,-0.014524999799801097,-104220.0,-108.0,702.6828050275085,965,557248,7509,477,5,456,27,-0.019999999999999574,0.053834672752281265,0.027979274611398965,-0.019999999999999574,-0.0006571381869462378,13,34,13:34,30.444
815,30.425,30.425,30.41964,0.010759999999999898,0.0026513071171459803,0.019999999999999574,0.0003537185599219764,76170.826,83091.374,0.03703194485320164,0.04364981035782411,0.04293608885908189,-0.013978419780823053,11074.0,11.074,681.1219521037609,1000,554239,13645,496,5,462,37,0.0,0.043453801341435665,0.037,0.0,0.0,13,35,13:35,30.440999999999995
816,30.425,30.425,30.430538687561217,0.011008814887365284,0.0030131933204305336,0.019999999999999574,0.0003617692443295191,76929.63565132223,83557.78550440744,-0.16007466136998036,-0.0020075792756263024,0.04170060698808206,0.022324187654094243,-31404.0,-30.75808031341822,711.8934495936527,1021,576451,7294,510,1,478,32,0.0,0.04130012062847939,0.031341821743388835,0.0,0.0,13,36,13:36,30.438
817,30.425,30.415,30.406313559322037,0.012062146892655357,0.0040468171992649555,0.020000000000003126,0.0003966964846882461,85174.4736346516,85501.08898305085,-0.031025463654465495,-0.06419421523750056,0.003381718962412088,-0.024298988905869262,-44511.0,-20.956214689265536,683.8193730538161,2124,1160243,43163,1058,14,938,114,-0.010000000000001563,0.0019136620579411317,0.05367231638418079,-0.010000000000001563,-0.0003287311009225746,13,37,13:37,30.435000000000002
818,30.415,30.415,30.415666003976142,0.012458581842280358,0.00430737611184939,0.020000000000003126,0.0004096127973378465,82609.02054340622,89083.1351888668,0.034862048492623234,0.007226809599404706,0.038348186128539616,0.08332604262361822,-811.0,-0.5374420145791915,666.9638962857173,1509,806198,19677,764,8,675,62,0.0,0.037707690359226095,0.04108681245858184,0.0,0.0,13,38,13:38,30.433
819,30.415,30.405,30.408444165621077,0.010414052697617688,0.0019935078706607968,0.020000000000003126,0.0003424717058896733,87758.0313676286,88601.98619824341,-0.25139694181200556,-0.0764856783655589,0.005100336246623661,-0.0010007385032488913,-50503.0,-63.366373902133,639.8917612409509,797,398287,2942,406,6,374,11,-0.00999999999999801,0.004785409086838981,0.013801756587202008,-0.00999999999999801,-0.00032883920059534333,13,39,13:39,30.43
820,30.405,30.375,30.389674315321983,0.01086602516654208,0.00281355851588882,0.019999999999999574,0.00035755733299706205,97045.18800888231,86716.24500370097,-0.2854925538982981,-0.10688687544928682,-0.05398731001351022,-0.11234930675069213,-138727.0,-102.68467801628424,719.5277255990935,1351,738855,11506,663,16,614,58,-0.030000000000001137,-0.056208437406308494,0.04293116210214656,-0.030000000000001137,-0.0009871669113605819,13,40,13:40,30.422000000000004
821,30.375,30.355,30.360544285007425,0.011618010885699465,0.0036835938383892055,0.019999999999999574,0.000382662170078125,103968.11924789708,84824.29589312222,-0.2067690506553737,-0.1380612218206192,-0.10065648969435635,-0.14366000677306465,-90707.0,-44.88223651657595,596.0192127494554,2021,992921,20535,1004,26,903,88,-0.019999999999999574,-0.10140144316960664,0.04354280059376546,-0.019999999999999574,-0.0006586530783150302,13,41,13:41,30.413999999999998
822,30.355,30.395,30.37443400081733,0.012202697180220679,0.004145131920954027,0.019999999999999574,0.0004017294451737472,90882.90151205559,101019.9092766653,0.21524120332003865,0.09044184386330263,0.0511407443162564,0.0442136831486578,216237.0,88.36820596648958,820.6045767110129,2447,1566645,23428,1231,12,1114,90,0.03999999999999915,0.052823654447512254,0.03677973028197793,0.03999999999999915,0.0013168726182883894,13,42,13:42,30.408000000000005
